0,38,12,0.000056500,0.000056600,0.000049400,0.000049500,0.000022300,0.000022500
0,75,25,0.000056500,0.000056600,0.000049400,0.000049500,0.000022400,0.000022500
0,113,37,0.000056500,0.000056700,0.000049400,0.000049600,0.000022400,0.000022500
0,150,50,0.000056600,0.000056800,0.000049400,0.000049600,0.000022400,0.000022600
0,188,62,0.000056500,0.000056900,0.000049500,0.000049600,0.000022400,0.000022700
0,225,75,0.000056500,0.000056900,0.000049400,0.000049600,0.000022400,0.000022800
0,263,87,0.000056600,0.000056900,0.000049500,0.000049600,0.000022500,0.000022900
0,300,100,0.000056600,0.000056900,0.000049500,0.000049700,0.000022500,0.000023000
0,338,112,0.000056700,0.000057000,0.000049600,0.000049700,0.000022400,0.000023000
0,375,125,0.000056800,0.000057100,0.000049600,0.000049800,0.000022500,0.000023000
0,413,137,0.000056900,0.000057100,0.000049500,0.000049800,0.000022600,0.000023100
0,450,150,0.000057000,0.000057200,0.000049600,0.000049800,0.000022600,0.000023100
0,488,162,0.000056900,0.000057200,0.000049700,0.000049800,0.000022600,0.000023100
0,525,175,0.000056800,0.000057200,0.000049700,0.000049900,0.000022500,0.000023100
0,563,187,0.000056700,0.000057200,0.000049700,0.000050000,0.000022500,0.000023200
0,600,200,0.000056700,0.000057200,0.000049700,0.000050000,0.000022500,0.000023300
0,638,212,0.000056600,0.000057200,0.000049800,0.000050000,0.000022500,0.000023400
0,675,225,0.000056700,0.000057300,0.000049900,0.000050000,0.000022500,0.000023400
0,713,237,0.000056800,0.000057400,0.000049900,0.000050000,0.000022600,0.000023500
0,750,250,0.000056800,0.000057400,0.000049900,0.000050100,0.000022500,0.000023500
0,788,262,0.000056800,0.000057400,0.000050000,0.000050100,0.000022400,0.000023600
0,825,275,0.000056900,0.000057400,0.000049900,0.000050100,0.000022300,0.000023600
0,863,287,0.000056800,0.000057500,0.000050000,0.000050200,0.000022300,0.000023700
0,900,300,0.000056900,0.000057500,0.000050100,0.000050300,0.000022300,0.000023800
0,938,312,0.000056900,0.000057500,0.000050000,0.000050400,0.000022400,0.000023900
0,975,325,0.000057000,0.000057500,0.000049900,0.000050500,0.000022400,0.000024000
0,1013,337,0.000057000,0.000057600,0.000050000,0.000050600,0.000022300,0.000024000
0.47578797291781005,1037,350,0.000057100,0.000057700,0.000049900,0.000050700,0.000022200,0.000024000
0.42873093286674446,1063,362,0.000057000,0.000057700,0.000050000,0.000050800,0.000022300,0.000024100
0.45365048964464794,1087,375,0.000057100,0.000057700,0.000050100,0.000050900,0.000022400,0.000024100
0,1125,387,0.000057200,0.000057700,0.000050200,0.000050900,0.000022400,0.000024200
0,1162,400,0.000057100,0.000057800,0.000050300,0.000051000,0.000022500,0.000024300
0.38301782436225656,1188,412,0.000057100,0.000057900,0.000050400,0.000051100,0.000022600,0.000024400
0.4063035054803498,1212,425,0.000057000,0.000058000,0.000050500,0.000051100,0.000022600,0.000024400
0.3673820408272916,1238,437,0.000057100,0.000058100,0.000050600,0.000051100,0.000022500,0.000024500
0.3900324910587045,1262,450,0.000057100,0.000058200,0.000050700,0.000051100,0.000022600,0.000024500
0.3529733803102332,1288,462,0.000057100,0.000058200,0.000050800,0.000051200,0.000022500,0.000024600
0.375033554431849,1312,475,0.000057000,0.000058200,0.000050700,0.000051200,0.000022600,0.000024600
0.33965315565055687,1338,487,0.000057000,0.000058300,0.000050800,0.000051200,0.000022500,0.000024600
0.3611519983506813,1362,500,0.000057000,0.000058300,0.000050700,0.000051300,0.000022600,0.000024700
0.3273013790202124,1388,512,0.000056900,0.000058400,0.000050700,0.000051300,0.000022700,0.000024800
0.6997126386850243,1399,525,0.000056800,0.000058400,0.000050700,0.000051300,0.000022800,0.000024800
0.6401536658382943,1413,537,0.000056700,0.000058500,0.000050700,0.000051300,0.000022700,0.000024800
1.0358805775487017,1411,550,0.000056800,0.000058500,0.000050600,0.000051400,0.000022800,0.000024900
0.9561983038958847,1413,562,0.000056700,0.000058600,0.000050700,0.000051500,0.000022700,0.000024900
1.0358805775487017,1411,575,0.000056800,0.000058600,0.000050600,0.000051600,0.000022800,0.000025000
0.9561999959658685,1413,587,0.000056700,0.000058700,0.000050500,0.000051700,0.000022800,0.000025100
1.0358805775487017,1411,600,0.000056800,0.000058700,0.000050600,0.000051800,0.000022900,0.000025200
0.9561983022360401,1413,612,0.000056800,0.000058700,0.000050500,0.000051900,0.000023000,0.000025300
